CB,NA,FT,FR,SDT,LOC,PRO,EST,EST2,EST3,EST4,EST5,EST6,SDR,LON,LAT,BN,CS,N,NRE,MME,MME2,PTX,PIM,TA,MMA,MMA2,POL,ACU,E,CT,HA,AAL,USU,ETI,CON,SER_SIS1
181,914,19617.500,18607.500,AZY671,MATHEU,BA,MATHEU,,,,,1627,AZZ277,584906,342310,28.000,2,480,,,,21.0,-75.0,900,P 0.6M HP,,V,36.9,-0.2,22,48,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,916,19425.000,18415.000,LSQ257,CIUDAD DE BUENOS AIR,CF,CLAY,,,,,1001,AZY41,582550,343423,28.000,2,480,,,,21.0,-75.0,900,P 0.6M HP,,H,305.5,2.3,5,32,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,918,19425.000,18415.000,AZY39,CIUDAD DE BUENOS AIR,CF,BELGRANO,,,,,1001,AZY32,582704,343344,28.000,2,480,,,,17.0,-71.0,900,P 0.6M HP,,V,158.6,5.3,13,10,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,920,19425.000,18415.000,AZY62,CIUDAD DE BUENOS AIR,CF,PLAZA MISERERE,,,,,1001,AZY44,582431,343637,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,32.5,0.7,18,42,1.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,921,18497.500,19507.500,AZY74,CIUDAD DE BUENOS AIR,CF,RECOLETA,,,,,1001,AZY75,582318,343519,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,327.6,-0.9,16,57,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,923,18607.500,19617.500,AZY74,CIUDAD DE BUENOS AIR,CF,RECOLETA,,,,,1001,AZY48,582318,343519,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,144.5,0.5,16,57,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,925,18305.000,19315.000,AZY33,CIUDAD DE BUENOS AIR,CF,ONCE,,,,,1001,AZY74,582404,343611,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,95.8,-0.3,15,70,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,927,18305.000,19315.000,LSQ333,CIUDAD DE BUENOS AIR,CF,PLAZA SAN MARTIN,,,,,1001,AZY48,582227,343543,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,205.2,2.4,10,50,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,929,18607.500,19617.500,AZY49,CIUDAD DE BUENOS AIR,CF,PLAZA DE MAYO,,,,,1001,LSQ334,582220,343634,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,195.3,-1.2,18,61,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,931,18415.000,19425.000,LSQ327,CIUDAD DE BUENOS AIR,CF,TACUARI,,,,,1001,AZY74,582247,343634,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,H,308.5,0.8,20,45,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,933,18415.000,19425.000,AZY92,CIUDAD DE BUENOS AIR,CF,PTE.SAAVEDRA,,,,,1001,AZY214,582827,343224,28.000,2,480,,,,21.0,-75.0,900,P 0.6M HP,,H,2.2,-0.2,18,35,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,935,18607.500,19617.500,AZY33,CIUDAD DE BUENOS AIR,CF,ONCE,,,,,1001,AZY61,582404,343611,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,H,157.4,-0.1,15,60,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,937,18415.000,19425.000,AZY33,CIUDAD DE BUENOS AIR,CF,ONCE,,,,,1001,AZY73,582404,343611,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,H,349.4,-0.7,15,82,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,939,18497.500,19507.500,AZY63,CIUDAD DE BUENOS AIR,CF,CABALLITO,,,,,1001,AZY213,582508,343723,28.000,2,480,,,,20.0,-75.0,900,P 0.6M HP,,H,288.5,-0.1,20,62,2.0,C.R.M. S.A.,15695CNC 98,A,MXD
181,922,19507.500,18497.500,AZY75,CIUDAD DE BUENOS AIR,CF,PALERMO CHICO,,,,,1001,AZY74,582358,343427,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,147.7,0.9,5,37,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,924,19617.500,18607.500,AZY48,CIUDAD DE BUENOS AIR,CF,MICROCENTRO(TUCUMAN,,,,,1001,AZY74,582239,343604,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,324.5,-0.5,15,72,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,926,19315.000,18305.000,AZY74,CIUDAD DE BUENOS AIR,CF,TRIBUNALES,,,,,1001,AZY33,582316,343615,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,275.8,0.3,18,61,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,928,19315.000,18305.000,AZY48,CIUDAD DE BUENOS AIR,CF,MICROCENTRO,,,,,1001,LSQ333,582239,343604,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,25.2,-2.4,15,75,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,930,19617.500,18607.500,LSQ334,CIUDAD DE BUENOS AIR,CF,SAN TELMO,,,,,1001,AZY49,582228,343658,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,15.3,1.1,12,52,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,932,19425.000,18415.000,AZY74,CIUDAD DE BUENOS AIR,CF,TRIBUNALES,,,,,1001,LSQ327,582316,343615,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,H,128.5,-0.8,18,61,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,934,19425.000,18415.000,AZY214,VICENTE LOPEZ,BA,VICENTE LOPEZ III,,,,,1638,AZY92,582824,343120,28.000,2,480,,,,21.0,-75.0,900,P 0.6M HP,,H,182.2,0.2,8,37,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,936,19617.500,18607.500,AZY61,CIUDAD DE BUENOS AIR,CF,SAN CRISTOBAL,,,,,1001,AZY33,582323,343732,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,H,337.4,0.1,21,50,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,938,19425.000,18415.000,AZY73,CIUDAD DE BUENOS AIR,CF,AUSTRIA FRENCH,,,,,1001,AZY33,582416,343518,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,H,169.4,0.7,10,65,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,940,19507.500,18497.500,AZY213,CIUDAD DE BUENOS AIR,CF,PQUE.RIVADAVIA,,,,,1001,AZY63,582606,343707,28.000,2,480,,,,20.0,-75.0,900,P 0.6M HP,,H,108.5,0.1,18,62,2.0,C.R.M. S.A.,15695CNC 98,A,MXD
181,941,18497.500,19507.500,AZY37,CIUDAD DE BUENOS AIR,CF,LIBERTADOR,,,,,1001,AZY212,582249,343518,28.000,2,480,,,,21.0,-75.0,900,P 0.6M HP,,H,23.0,0.7,8,7,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,943,18607.500,19617.500,AZY680,CIUDAD DE BUENOS AIR,CF,BARRACAS,,,,,1001,AZY68,582336,343917,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,92.8,0.2,5,62,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,945,18415.000,19425.000,AZY67,CIUDAD DE BUENOS AIR,CF,CONSTITUCION,,,,,1001,AZY49,582228,343750,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,5.0,-0.3,18,50,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,947,18415.000,19425.000,AZY31,CIUDAD DE BUENOS AIR,CF,DEVOTO,,,,,1001,AZY81,583126,343508,28.000,2,480,,,,20.0,-71.0,901,P 1.2M HP,,H,52.2,0.0,24,40,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,949,18497.500,19507.500,AZY56,CIUDAD DE BUENOS AIR,CF,GALERIAS PACIFICO,,,,,1001,AZY48,582236,343607,28.000,2,480,,,,21.0,-75.0,901,P 1.2M HP,,H,320.5,0.0,13,25,1.2,C.R.M. S.A.,15695CNC 98,A,MXD
181,951,18415.000,19425.000,LSQ744,MONTE CHINGOLO,BA,MONTECHINGOLO,,,,,1825,AZZ297,582142,344346,28.000,2,480,,,,29.0,-71.0,901,P 1.2M HP,,V,271.4,-0.4,7,58,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,953,18415.000,19425.000,LSQ782,GERLI (PARTIDO AVELL,BA,GERLI,,,,,1870,AZZ297,582334,344126,28.000,2,480,,,,29.0,-71.0,901,P 1.2M HP,,H,207.2,-0.1,7,35,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,955,18497.500,19507.500,AZY92,CIUDAD DE BUENOS AIR,CF,PUENTE SAAVEDRA,,,,,1001,LSQ384,582827,343224,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,H,348.8,-0.2,19,55,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,957,18607.500,19617.500,AZY64,CIUDAD DE BUENOS AIR,CF,BELGRANO(R),,,,,1001,AZY39,582816,343340,28.000,2,480,,,,20.0,-75.0,900,P 0.6M HP,,H,93.9,1.2,16,64,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,959,18497.500,19507.500,AZY58,CIUDAD DE BUENOS AIR,CF,VILLA DEL PARQUE,,,,,1001,AZY82,582958,343715,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,251.9,0.1,23,57,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,942,19507.500,18497.500,AZY212,CIUDAD DE BUENOS AIR,CF,DARSENAS,,,,,1001,AZY37,582233,343447,28.000,2,480,,,,21.0,-75.0,900,P 0.6M HP,,H,203.0,-0.7,5,23,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,944,19617.500,18607.500,AZY68,AVELLANEDA,BA,AVELLANEDA,,,,,1870,AZY680,582130,343922,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,272.8,-0.2,5,74,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,946,19425.000,18415.000,AZY49,CIUDAD DE BUENOS AIR,CF,PLAZA DE MAYO,,,,,1001,AZY67,582220,343634,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,185.0,0.3,8,45,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,948,19425.000,18415.000,AZY81,CIUDAD DE BUENOS AIR,CF,VILLA URQUIZA,,,,,1001,AZY31,582938,343359,28.000,2,480,,,,20.0,-71.0,901,P 1.2M HP,,H,232.2,0.0,15,45,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,950,19507.500,18497.500,AZY48,CIUDAD DE BUENOS AIR,CF,MICROCENTRO,,,,,1001,AZY56,582239,343604,28.000,2,480,,,,21.0,-75.0,901,P 1.2M HP,,H,140.5,0.0,15,88,1.2,C.R.M. S.A.,15695CNC 98,A,MXD
181,952,19425.000,18415.000,AZZ297,LANUS,BA,LANUS,,,,,1824,LSQ744,582459,344342,28.000,2,480,,,,29.0,-71.0,901,P 1.2M HP,,V,91.4,0.4,9,22,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,954,19425.000,18415.000,AZZ297,LANUS,BA,LANUS,,,,,1824,LSQ782,582459,344342,28.000,2,480,,,,29.0,-71.0,901,P 1.2M HP,,H,27.2,0.1,9,22,1.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,956,19507.500,18497.500,LSQ384,OLIVOS,BA,OLIVOS(YCO),,,,,1636,AZY92,582858,343015,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,H,168.8,0.2,4,52,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,958,19617.500,18607.500,AZY39,CIUDAD DE BUENOS AIR,CF,BELGRANO,,,,,1001,AZY64,582704,343344,28.000,2,480,,,,20.0,-75.0,900,P 0.6M HP,,H,273.9,-1.2,13,107,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,960,19507.500,18497.500,AZY82,CIUDAD DE BUENOS AIR,CF,VERSALLES,,,,,1001,AZY58,583120,343737,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,71.9,-0.1,22,62,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,961,18415.000,19425.000,LSQ335,CIUDAD DE BUENOS AIR,CF,LUGANO,,,,,1001,LSQ383,582658,344205,28.000,2,480,,,,20.0,-71.0,901,P 1.2M HP,,V,264.8,0.0,9,72,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,963,18415.000,19425.000,AZY31,CIUDAD DE BUENOS AIR,CF,DEVOTO,,,,,1001,AZY36,583126,343508,28.000,2,480,,,,20.0,-71.0,901,P 1.2M HP,,V,235.5,0.1,24,25,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,965,18497.500,19507.500,AZY33,CIUDAD DE BUENOS AIR,CF,ONCE,,,,,1001,AZY60,582404,343611,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,299.2,-0.6,15,56,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,967,18607.500,19617.500,AZY41,CIUDAD DE BUENOS AIR,CF,H.MILITAR(PALERMO),,,,,1001,AZY66,582607,343413,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,198.0,-0.2,10,52,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,969,18552.500,19562.500,AZY41,CIUDAD DE BUENOS AIR,CF,PALERMO,,,,,1001,LSQ655,582607,343413,28.000,2,480,,,,17.0,-75.0,900,P 0.6M HP,,V,93.4,-4.4,10,71,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,962,19425.000,18415.000,LSQ383,ALDO BONZI,BA,ALDO BONZI,,,,,1770,LSQ335,583115,344224,28.000,2,480,,,,20.0,-71.0,901,P 1.2M HP,,V,84.9,0.0,18,60,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,964,19425.000,18415.000,AZY36,CASEROS (PDO. 3 DE F,BA,CASEROS,,,,,1678,AZY31,583337,343622,28.000,2,480,,,,20.0,-71.0,901,P 1.2M HP,,V,55.6,-0.1,28,30,0.4,C.R.M. S.A.,15695CNC 98,A,MXD
181,966,19507.500,18497.500,AZY60,CIUDAD DE BUENOS AIR,CF,ALMAGRO,,,,,1001,AZY33,582505,343543,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,119.2,0.6,18,34,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,968,19617.500,18607.500,AZY66,CIUDAD DE BUENOS AIR,CF,CHACARITA,,,,,1001,AZY41,582635,343524,28.000,2,480,,,,20.0,-71.0,900,P 0.6M HP,,V,18.0,0.2,13,40,0.7,C.R.M. S.A.,15695CNC 98,A,MXD
181,970,19562.500,18552.500,LSQ655,CIUDAD DE BUENOS AIR,CF,HIPODROMO,,,,,1001,AZY41,582526,343415,28.000,2,480,,,,17.0,-75.0,900,P 0.6M HP,,V,273.4,4.4,0,0,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,971,18415.000,19425.000,AZY70,CIUDAD DE BUENOS AIR,CF,SALGUERO,,,,,1001,AZY60,582505,343610,28.000,2,480,,,,10.0,-75.0,900,P 0.6M HP,,V,180.0,-0.4,23,65,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,973,18607.500,19617.500,AZY71,CIUDAD DE BUENOS AIR,CF,PALERMO VIEJO I,,,,,1001,AZY60,582445,343527,28.000,2,480,,,,10.0,-75.0,900,P 0.6M HP,,V,225.8,-0.4,15,72,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,975,18607.500,19617.500,AZY86,CIUDAD DE BUENOS AIR,CF,ALCORTA,,,,,1001,AZY75,582325,343500,28.000,2,480,,,,17.0,-75.0,900,P 0.6M HP,,H,320.5,-0.9,5,66,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,977,18415.000,19425.000,AZY37,CIUDAD DE BUENOS AIR,CF,ALCORTA,,,,,1001,AZY218,582249,343518,28.000,2,480,,,,1.0,-75.0,900,P 0.6M HP,,H,176.6,9.8,8,8,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,979,18607.500,19617.500,AZY85,CIUDAD DE BUENOS AIR,CF,VTE LOPEZ Y PUEYRRED,,,,,1001,AZY215,582345,343520,28.000,2,480,,,,17.0,-75.0,900,P 0.6M HP,,V,161.8,1.3,8,75,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,981,18497.500,19507.500,AZY85,CIUDAD DE BUENOS AIR,CF,VTE LOPEZ Y PUEYRRED,,,,,1001,AZY73,582345,343520,28.000,2,480,,,,10.0,-75.0,900,P 0.6M HP,,V,274.5,0.4,8,75,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,983,18415.000,19425.000,AZY85,CIUDAD DE BUENOS AIR,CF,VTE LOPEZ Y PUEYRRED,,,,,1001,AZY74,582345,343520,28.000,2,480,,,,10.0,-75.0,900,P 0.6M HP,,H,87.4,-2.1,8,75,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,985,18360.000,19370.000,LSQ655,CIUDAD DE BUENOS AIR,CF,HIPODROMO,,,,,1001,AZY39,582526,343415,28.000,2,480,,,,9.0,-75.0,900,P 0.6M HP,,H,291.0,2.6,0,0,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,987,18497.500,19507.500,AZZ291,RAMOS MEJIA,BA,RAMOS MEJIA,,,,,1704,LSQ659,583357,343832,28.000,2,480,,,,20.0,-71.0,901,P 1.2M HP,,V,323.7,0.2,24,56,1.2,C.R.M. S.A.,15695CNC 98,A,MXD
181,989,18415.000,19425.000,AZY57,CIUDAD DE BUENOS AIR,CF,PLAZA IRLANDA,,,,,1001,AZY66,582750,343647,28.000,2,480,,,,17.0,-75.0,900,P 0.6M HP,,V,36.6,-0.6,13,108,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,991,18305.000,19315.000,AZY200,CIUDAD DE BUENOS AIR,CF,PLAZA IRLANDA,,,,,1001,AZY66,582550,343533,28.000,2,480,,,,10.0,-75.0,900,P 0.6M HP,,H,283.7,-0.1,10,72,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,993,18497.500,19507.500,AZY99,CIUDAD DE BUENOS AIR,CF,JORGE NEWBERY,,,,,1001,AZY66,582713,343500,28.000,2,480,,,,10.0,-75.0,900,P 0.6M HP,,H,127.5,0.1,18,66,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,996,19425.000,18415.000,AZY46,CIUDAD DE BUENOS AIR,CF,PATERNAL,,,,,1001,AZY99,582806,343517,28.000,2,480,,,,21.0,-75.0,901,P 1.2M HP,,H,68.7,-0.1,20,44,2.9,C.R.M. S.A.,15695CNC 98,A,MXD
181,997,18305.000,19315.000,AZY96,CIUDAD DE BUENOS AIR,CF,BELGRANO R II,,,,,1001,AZY46,582745,343430,28.000,2,480,,,,10.0,-75.0,900,P 0.6M HP,,H,200.2,0.5,15,72,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,999,18497.500,19507.500,AZY94,CIUDAD DE BUENOS AIR,CF,HUSARES,,,,,1001,AZY79,582636,343306,28.000,2,480,,,,10.0,-75.0,900,P 0.6M HP,,H,230.6,2.6,8,42,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,1001,18360.000,19370.000,AZY96,CIUDAD DE BUENOS AIR,CF,BELGRANO R II,,,,,1001,AZY39,582745,343430,28.000,2,480,,,,8.0,-75.0,900,P 0.6M HP,,V,36.3,1.1,15,72,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,1003,18305.000,19315.000,AZY94,CIUDAD DE BUENOS AIR,CF,HUSARES,,,,,1001,AZY39,582636,343306,28.000,2,480,,,,3.0,-75.0,900,P 0.6M HP,,V,211.2,3.0,5,42,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,1005,18497.500,19507.500,LSQ655,CIUDAD DE BUENOS AIR,CF,HIPODROMO,,,,,1001,AZY32,582526,343415,28.000,2,480,,,,17.0,-75.0,900,P 0.6M HP,,H,277.9,0.9,5,45,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,1007,18305.000,19315.000,AZY41,CIUDAD DE BUENOS AIR,CF,PALERMO (HMC),,,,,1001,AZY32,582607,343413,28.000,2,480,,,,8.0,-75.0,900,P 0.6M HP,,V,281.7,0.1,10,71,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
181,1009,18607.500,19617.500,AZY63,CIUDAD DE BUENOS AIR,CF,CABALLITO,,,,,1001,AZY217,582508,343723,28.000,2,480,,,,8.0,-75.0,900,P 0.6M HP,,V,92.3,0.5,20,70,0.5,C.R.M. S.A.,15695CNC 98,A,MXD
